user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,price,status,email,username,raw_timestamp,store_id,revenue
1264,2026-01-12,West,Electronics,8120,Bengaluru,35,Basic,1715,,,user1264,2026-01-12 18:50:00,10,8120
1378,2026-06-09,South,Groceries,6533,Ahmedabad,28,Premium,,,,user1378,2026-06-09 20:53:00,1,6533
1171,2026-01-01,West,Furniture,2203,Chennai,49,Premium,7178,Completed,user1171@example.com,user1171,2026-01-01 08:05:00,2,2203
1118,2026-05-14,West,Furniture,8011,Delhi,53,Premium,8580,,user1118@example.com,user1118,2026-05-14 13:42:00,5,8011
1121,2026-03-16,East,Furniture,6938,Pune,36,Basic,4755,Completed,user1121@example.com,user1121,2026-03-16 18:06:00,5,6938
1054,2026-02-12,West,Groceries,5645,Kolkata,23,Basic,3701,Cancelled,user1054@example.com,user1054,2026-02-12 02:10:00,10,5645
1360,2026-06-28,North,Clothing,5870,Mumbai,21,Premium,6128,Completed,user1360@example.com,user1360,2026-06-28 05:01:00,13,5870
1231,2026-05-23,South,Electronics,8070,Delhi,24,Premium,,Pending,user1231@example.com,user1231,2026-05-23 11:43:00,3,8070
1298,2026-05-31,East,Electronics,857,Delhi,28,Basic,2410,Cancelled,user1298@example.com,user1298,2026-05-31 01:10:00,19,857
1221,2026-04-12,West,Electronics,6770,Kolkata,27,Basic,3817,Cancelled,user1221@example.com,user1221,2026-04-12 01:39:00,20,6770
1315,2026-03-04,East,Groceries,7250,Ahmedabad,19,Premium,4883,Pending,user1315@example.com,user1315,2026-03-04 16:15:00,18,7250
1009,2026-04-08,East,Groceries,9421,Ahmedabad,38,Basic,6663,Pending,,user1009,2026-04-08 00:57:00,9,9421
1029,2026-05-01,East,Books,4313,Mumbai,22,Premium,11062,Cancelled,user1029@example.com,user1029,2026-05-01 23:03:00,8,4313
1294,2026-04-10,East,Clothing,3385,Chennai,53,Basic,11729,Completed,user1294@example.com,user1294,2026-04-10 18:36:00,5,3385
1288,2026-02-18,West,Books,5563,Mumbai,47,Premium,,Pending,user1288@example.com,,2026-02-18 15:00:00,11,5563
1314,2026-02-21,South,Furniture,3407,Pune,19,Premium,2720,Pending,user1314@example.com,user1314,2026-02-21 11:04:00,12,3407
1360,2026-06-19,West,Books,2155,Pune,35,Basic,2535,,user1360@example.com,user1360,2026-06-19 20:20:00,6,2155
1362,2026-05-24,East,Clothing,3372,Kolkata,35,Basic,2386,Completed,user1362@example.com,user1362,2026-05-24 12:54:00,19,3372
1016,2026-02-16,East,Books,4119,Delhi,47,Premium,5725,Pending,user1016@example.com,user1016,2026-02-16 20:56:00,3,4119
1362,2026-06-21,East,Groceries,686,Bengaluru,29,Premium,11656,Cancelled,user1362@example.com,user1362,2026-06-21 00:03:00,13,686
1224,2026-04-18,South,Groceries,8578,Kolkata,38,Basic,1961,Pending,user1224@example.com,user1224,2026-04-18 01:18:00,1,8578
1163,2026-03-08,North,Electronics,6100,Mumbai,40,Premium,1528,Completed,user1163@example.com,user1163,2026-03-08 15:45:00,1,6100
1220,2026-06-17,South,Books,7613,Mumbai,19,Premium,5724,Pending,user1220@example.com,user1220,2026-06-17 23:34:00,9,7613
1338,2026-03-14,East,Clothing,2071,Hyderabad,41,Basic,,Cancelled,,user1338,2026-03-14 21:40:00,20,2071
1245,2026-02-21,North,Electronics,3890,Mumbai,56,Basic,1642,Completed,user1245@example.com,user1245,2026-02-21 15:57:00,9,3890
1046,2026-06-14,West,Clothing,6578,Kolkata,39,Premium,,Cancelled,user1046@example.com,user1046,2026-06-14 08:36:00,2,6578
1077,2026-06-28,North,Electronics,6132,Kolkata,53,Premium,,,user1077@example.com,user1077,2026-06-28 17:43:00,16,6132
1293,2026-03-02,West,Furniture,1793,Kolkata,18,Premium,2270,Pending,user1293@example.com,user1293,2026-03-02 06:51:00,7,1793
1064,2026-01-11,West,Electronics,7633,Chennai,56,Premium,10049,Cancelled,user1064@example.com,user1064,2026-01-11 02:05:00,13,7633
1284,2026-04-12,East,Furniture,9014,Ahmedabad,16,Basic,2143,Pending,user1284@example.com,user1284,2026-04-12 03:59:00,4,9014
1288,2026-01-26,East,Books,6133,Kolkata,32,Basic,11028,,,user1288,2026-01-26 04:39:00,20,6133
1348,2026-06-27,West,Electronics,6984,Pune,60,Premium,1107,Cancelled,user1348@example.com,,2026-06-27 09:19:00,9,6984
1251,2026-06-28,North,Clothing,2701,Bengaluru,44,Basic,4714,Completed,user1251@example.com,user1251,2026-06-28 13:47:00,16,2701
1388,2026-05-13,East,Electronics,8942,Mumbai,20,Basic,11925,,user1388@example.com,user1388,2026-05-13 18:01:00,6,8942
1098,2026-02-21,North,Clothing,1041,Ahmedabad,19,Basic,11844,Cancelled,user1098@example.com,user1098,2026-02-21 12:40:00,4,1041
1348,2026-01-08,South,Furniture,8508,Ahmedabad,27,Basic,9915,Cancelled,user1348@example.com,user1348,2026-01-08 08:47:00,3,8508
1145,2026-01-08,West,Electronics,3169,Chennai,30,Premium,11403,Cancelled,user1145@example.com,user1145,2026-01-08 21:00:00,16,3169
1067,2026-06-15,South,Books,638,Chennai,32,Basic,11977,,user1067@example.com,user1067,2026-06-15 14:16:00,7,638
1238,2026-03-19,West,Books,2176,Hyderabad,48,Basic,9498,Cancelled,user1238@example.com,user1238,2026-03-19 02:21:00,9,2176
1327,2026-03-25,East,Furniture,5395,Chennai,25,Premium,1230,,user1327@example.com,user1327,2026-03-25 23:01:00,16,5395
1151,2026-03-08,West,Groceries,6861,Hyderabad,53,Premium,5922,,user1151@example.com,user1151,2026-03-08 16:19:00,6,6861
1336,2026-05-23,South,Furniture,2099,Ahmedabad,24,Basic,9459,Cancelled,user1336@example.com,user1336,2026-05-23 07:47:00,10,2099
1215,2026-03-26,East,Furniture,5317,Ahmedabad,23,Basic,1179,Completed,user1215@example.com,user1215,2026-03-26 03:55:00,13,5317
1271,2026-03-18,West,Electronics,2970,Mumbai,28,Basic,7004,,user1271@example.com,user1271,2026-03-18 05:49:00,3,2970
1249,2026-03-27,South,Furniture,1450,Hyderabad,44,Basic,3730,Pending,user1249@example.com,user1249,2026-03-27 02:08:00,20,1450
1222,2026-06-12,West,Groceries,7529,Ahmedabad,40,Premium,918,Pending,user1222@example.com,user1222,2026-06-12 10:48:00,17,7529
1097,2026-01-05,North,Clothing,4207,Pune,35,Premium,1982,Cancelled,user1097@example.com,user1097,2026-01-05 09:18:00,15,4207
1372,2026-05-14,East,Groceries,2692,Pune,47,Basic,3387,,,user1372,2026-05-14 04:13:00,1,2692
1301,2026-05-10,South,Electronics,6506,Hyderabad,40,Basic,9061,Completed,user1301@example.com,user1301,2026-05-10 03:41:00,1,6506
1024,2026-06-26,North,Groceries,7779,Kolkata,23,Basic,8072,Pending,user1024@example.com,user1024,2026-06-26 09:26:00,4,7779
1339,2026-05-14,East,Books,2747,Kolkata,22,Premium,4931,Completed,user1339@example.com,user1339,2026-05-14 08:53:00,17,2747
1103,2026-04-02,West,Furniture,3127,Hyderabad,51,Basic,3702,Cancelled,user1103@example.com,,2026-04-02 02:58:00,4,3127
1293,2026-06-21,West,Clothing,1975,Delhi,22,Basic,10856,,user1293@example.com,user1293,2026-06-21 14:03:00,4,1975
1089,2026-01-11,East,Furniture,5623,Kolkata,23,Premium,,Pending,user1089@example.com,user1089,2026-01-11 11:57:00,15,5623
1318,2026-03-10,North,Furniture,6115,Mumbai,23,Basic,6857,Cancelled,user1318@example.com,user1318,2026-03-10 15:51:00,14,6115
1332,2026-02-12,North,Clothing,1460,Mumbai,22,Basic,9978,,user1332@example.com,user1332,2026-02-12 11:39:00,1,1460
1350,2026-02-03,West,Groceries,2350,Kolkata,44,Premium,1337,Cancelled,,user1350,2026-02-03 16:49:00,19,2350
1370,2026-05-25,South,Furniture,9004,Delhi,43,Premium,8195,,user1370@example.com,user1370,2026-05-25 19:03:00,1,9004
1329,2026-02-10,West,Groceries,3209,Delhi,47,Basic,4246,Cancelled,user1329@example.com,user1329,2026-02-10 20:24:00,13,3209
1120,2026-01-21,West,Groceries,9888,Ahmedabad,21,Basic,7624,Completed,user1120@example.com,user1120,2026-01-21 00:06:00,13,9888
1211,2026-01-10,North,Electronics,5490,Chennai,57,Basic,5884,Completed,user1211@example.com,user1211,2026-01-10 10:35:00,20,5490
1307,2026-05-02,East,Groceries,2368,Delhi,58,Premium,335,Cancelled,user1307@example.com,user1307,2026-05-02 09:35:00,17,2368
1191,2026-06-29,North,Electronics,3189,Ahmedabad,24,Basic,2052,Pending,user1191@example.com,user1191,2026-06-29 12:13:00,15,3189
1400,2026-02-18,East,Electronics,7290,Hyderabad,56,Premium,7681,Pending,user1400@example.com,,2026-02-18 23:03:00,18,7290
1221,2026-05-30,West,Books,3403,Mumbai,24,Premium,6647,Cancelled,user1221@example.com,user1221,2026-05-30 19:58:00,8,3403
1140,2026-04-12,East,Furniture,7919,Mumbai,24,Basic,10171,Cancelled,user1140@example.com,user1140,2026-04-12 10:45:00,18,7919
1323,2026-02-25,South,Clothing,5260,Pune,59,Premium,11939,Cancelled,user1323@example.com,user1323,2026-02-25 17:30:00,19,5260
1292,2026-06-20,West,Books,5184,Kolkata,16,Premium,714,Pending,user1292@example.com,user1292,2026-06-20 08:48:00,6,5184
1146,2026-06-24,East,Clothing,1516,Bengaluru,29,Premium,6176,Completed,user1146@example.com,user1146,2026-06-24 17:55:00,8,1516
1380,2026-06-15,West,Clothing,8870,Bengaluru,60,Premium,6551,,user1380@example.com,user1380,2026-06-15 10:35:00,2,8870
1006,2026-03-06,South,Books,7759,Chennai,56,Basic,9940,Pending,user1006@example.com,user1006,2026-03-06 09:28:00,6,7759
1349,2026-01-20,South,Clothing,8918,Delhi,40,Premium,7320,Cancelled,user1349@example.com,user1349,2026-01-20 08:00:00,11,8918
1238,2026-02-09,North,Clothing,5785,Hyderabad,56,Basic,8337,Cancelled,user1238@example.com,user1238,2026-02-09 16:14:00,6,5785
1266,2026-01-18,South,Groceries,9397,Kolkata,21,Basic,3924,Cancelled,user1266@example.com,user1266,2026-01-18 19:33:00,16,9397
1287,2026-06-16,North,Electronics,6168,Ahmedabad,31,Premium,953,,user1287@example.com,user1287,2026-06-16 12:16:00,18,6168
1370,2026-03-14,North,Books,6643,Ahmedabad,47,Premium,5156,Cancelled,user1370@example.com,user1370,2026-03-14 05:49:00,18,6643
1273,2026-01-02,North,Clothing,3992,Kolkata,22,Premium,9110,Completed,user1273@example.com,user1273,2026-01-02 14:45:00,11,3992
1019,2026-01-23,North,Electronics,3416,Bengaluru,51,Premium,9720,Cancelled,user1019@example.com,user1019,2026-01-23 12:27:00,11,3416
1008,2026-04-10,North,Books,596,Delhi,53,Premium,11783,Cancelled,user1008@example.com,user1008,2026-04-10 21:19:00,20,596
1044,2026-03-14,West,Groceries,6973,Hyderabad,46,Premium,9040,Pending,user1044@example.com,user1044,2026-03-14 17:18:00,5,6973
1152,2026-06-23,East,Electronics,9568,Mumbai,23,Premium,382,,user1152@example.com,user1152,2026-06-23 09:13:00,12,9568
1108,2026-04-16,South,Clothing,3514,Chennai,55,Basic,3483,Pending,user1108@example.com,user1108,2026-04-16 01:54:00,18,3514
1236,2026-06-15,North,Furniture,1603,Bengaluru,22,Premium,9812,Cancelled,user1236@example.com,user1236,2026-06-15 07:06:00,10,1603
1317,2026-01-18,South,Furniture,8460,Ahmedabad,37,Basic,11661,Pending,user1317@example.com,user1317,2026-01-18 10:27:00,6,8460
1002,2026-03-22,South,Clothing,7645,Bengaluru,39,Premium,11434,,user1002@example.com,user1002,2026-03-22 09:31:00,18,7645
1055,2026-02-14,North,Furniture,2793,Chennai,32,Premium,,Completed,user1055@example.com,user1055,2026-02-14 18:13:00,2,2793
1282,2026-03-08,West,Clothing,6493,Kolkata,30,Basic,2493,Completed,user1282@example.com,user1282,2026-03-08 21:15:00,20,6493
1350,2026-02-12,South,Groceries,3108,Mumbai,52,Premium,8221,Completed,user1350@example.com,user1350,2026-02-12 02:16:00,12,3108
1119,2026-01-11,South,Books,6418,Kolkata,46,Basic,,Cancelled,user1119@example.com,user1119,2026-01-11 20:53:00,9,6418
1379,2026-03-09,South,Groceries,6701,Pune,53,Premium,8765,,user1379@example.com,user1379,2026-03-09 12:22:00,12,6701
1249,2026-05-04,North,Books,2776,Ahmedabad,26,Premium,1563,Cancelled,user1249@example.com,user1249,2026-05-04 11:38:00,4,2776
1338,2026-02-28,West,Furniture,2356,Ahmedabad,59,Basic,8148,Pending,user1338@example.com,user1338,2026-02-28 07:02:00,5,2356
1293,2026-06-01,South,Clothing,8899,Hyderabad,52,Premium,1216,Cancelled,user1293@example.com,user1293,2026-06-01 12:38:00,19,8899
1326,2026-01-05,East,Electronics,4048,Ahmedabad,54,Basic,8191,Pending,user1326@example.com,user1326,2026-01-05 18:52:00,6,4048
1319,2026-06-18,East,Clothing,6114,Ahmedabad,54,Premium,4065,,user1319@example.com,,2026-06-18 16:55:00,17,6114
1350,2026-04-18,South,Books,2077,Mumbai,46,Premium,9006,Completed,user1350@example.com,user1350,2026-04-18 19:34:00,1,2077
1396,2026-06-23,West,Books,7392,Pune,18,Basic,4059,,user1396@example.com,user1396,2026-06-23 22:36:00,4,7392
1217,2026-02-04,East,Groceries,4309,Delhi,34,Basic,4523,Completed,user1217@example.com,user1217,2026-02-04 18:33:00,4,4309
1266,2026-01-02,West,Clothing,5675,Kolkata,39,Premium,2835,Cancelled,user1266@example.com,user1266,2026-01-02 18:23:00,20,5675
1141,2026-06-24,West,Clothing,7270,Ahmedabad,27,Basic,9460,,user1141@example.com,user1141,2026-06-24 11:49:00,13,7270
1376,2026-02-05,North,Clothing,7817,Mumbai,22,Premium,8628,Cancelled,user1376@example.com,user1376,2026-02-05 21:45:00,2,7817
1082,2026-04-10,North,Electronics,2881,Ahmedabad,54,Basic,1744,Cancelled,user1082@example.com,user1082,2026-04-10 01:46:00,13,2881
1205,2026-06-07,East,Books,1441,Mumbai,56,Basic,,Pending,user1205@example.com,user1205,2026-06-07 16:18:00,7,1441
1017,2026-06-03,South,Books,3276,Hyderabad,39,Premium,,Pending,user1017@example.com,user1017,2026-06-03 12:22:00,13,3276
1207,2026-05-31,South,Books,751,Delhi,21,Basic,9460,Cancelled,user1207@example.com,user1207,2026-05-31 07:38:00,7,751
1232,2026-04-14,North,Furniture,3367,Kolkata,48,Premium,9452,Cancelled,user1232@example.com,user1232,2026-04-14 16:16:00,18,3367
1294,2026-03-06,West,Groceries,9726,Ahmedabad,31,Basic,7817,Completed,user1294@example.com,user1294,2026-03-06 12:40:00,8,9726
1346,2026-06-29,South,Furniture,7257,Pune,49,Premium,11782,Pending,user1346@example.com,user1346,2026-06-29 23:52:00,11,7257
1038,2026-05-22,South,Groceries,5642,Pune,29,Basic,3294,,user1038@example.com,user1038,2026-05-22 07:55:00,9,5642
1105,2026-02-28,South,Clothing,6333,Mumbai,22,Premium,1585,Completed,user1105@example.com,user1105,2026-02-28 01:54:00,16,6333
1190,2026-06-08,East,Groceries,9912,Bengaluru,47,Premium,8674,,user1190@example.com,user1190,2026-06-08 01:33:00,14,9912
1244,2026-05-19,North,Books,6189,Kolkata,59,Premium,7790,,user1244@example.com,,2026-05-19 21:13:00,13,6189
1297,2026-01-26,East,Furniture,4754,Mumbai,51,Basic,4185,,user1297@example.com,user1297,2026-01-26 05:31:00,14,4754
1107,2026-04-18,East,Furniture,7063,Bengaluru,44,Premium,9661,Pending,user1107@example.com,user1107,2026-04-18 07:35:00,14,7063
1195,2026-02-20,South,Clothing,8249,Hyderabad,27,Basic,8485,Cancelled,user1195@example.com,user1195,2026-02-20 17:54:00,19,8249
1024,2026-04-12,North,Clothing,1483,Chennai,32,Basic,10619,,user1024@example.com,user1024,2026-04-12 11:35:00,18,1483
1131,2026-03-30,North,Groceries,2486,Pune,59,Premium,9751,Pending,user1131@example.com,user1131,2026-03-30 10:43:00,17,2486
1249,2026-04-25,North,Groceries,5194,Ahmedabad,56,Premium,3045,,user1249@example.com,user1249,2026-04-25 02:05:00,6,5194
1175,2026-02-28,East,Furniture,5273,Bengaluru,54,Basic,4744,Cancelled,user1175@example.com,user1175,2026-02-28 14:26:00,6,5273
1094,2026-01-06,South,Clothing,4622,Delhi,29,Premium,6805,Completed,user1094@example.com,user1094,2026-01-06 17:03:00,1,4622
1394,2026-04-12,North,Electronics,4800,Mumbai,21,Basic,5368,Pending,user1394@example.com,user1394,2026-04-12 04:08:00,17,4800
1087,2026-01-08,North,Furniture,5828,Ahmedabad,45,Basic,9287,Pending,user1087@example.com,user1087,2026-01-08 05:37:00,20,5828
1233,2026-06-11,West,Books,9245,Bengaluru,38,Basic,9141,Completed,user1233@example.com,user1233,2026-06-11 08:09:00,10,9245
1005,2026-01-01,South,Furniture,5198,Ahmedabad,50,Premium,11568,,user1005@example.com,user1005,2026-01-01 09:38:00,8,5198
1003,2026-05-21,East,Clothing,7245,Kolkata,41,Premium,2975,,user1003@example.com,user1003,2026-05-21 20:15:00,17,7245
1391,2026-06-06,East,Furniture,9215,Bengaluru,42,Premium,1421,Pending,user1391@example.com,user1391,2026-06-06 19:28:00,9,9215
1358,2026-06-09,West,Clothing,5753,Hyderabad,25,Premium,,Pending,user1358@example.com,user1358,2026-06-09 04:45:00,15,5753
1372,2026-01-03,South,Electronics,2968,Hyderabad,47,Premium,5901,Cancelled,user1372@example.com,user1372,2026-01-03 11:29:00,2,2968
1169,2026-01-21,South,Electronics,4866,Kolkata,20,Basic,3275,Cancelled,user1169@example.com,user1169,2026-01-21 03:49:00,8,4866
1197,2026-04-24,South,Electronics,3763,Ahmedabad,22,Premium,8046,Cancelled,user1197@example.com,user1197,2026-04-24 23:02:00,18,3763
1266,2026-02-01,East,Groceries,5395,Chennai,39,Premium,11223,Completed,user1266@example.com,user1266,2026-02-01 00:10:00,9,5395
1299,2026-01-31,West,Clothing,646,Hyderabad,53,Basic,11578,Pending,user1299@example.com,user1299,2026-01-31 05:31:00,3,646
1351,2026-06-08,East,Electronics,1479,Pune,57,Premium,11790,Completed,user1351@example.com,user1351,2026-06-08 17:50:00,12,1479
1224,2026-02-19,North,Groceries,6368,Mumbai,32,Premium,8251,Cancelled,user1224@example.com,user1224,2026-02-19 18:11:00,18,6368
1178,2026-03-24,West,Furniture,9585,Mumbai,20,Premium,7662,Cancelled,user1178@example.com,user1178,2026-03-24 20:32:00,13,9585
1375,2026-02-17,North,Books,6465,Chennai,36,Premium,11085,,user1375@example.com,user1375,2026-02-17 17:09:00,20,6465
1144,2026-03-24,West,Furniture,2309,Delhi,49,Premium,1017,Pending,user1144@example.com,user1144,2026-03-24 15:12:00,4,2309
1016,2026-05-27,West,Groceries,9115,Bengaluru,19,Basic,3916,Completed,,user1016,2026-05-27 20:31:00,3,9115
1239,2026-06-13,North,Furniture,9642,Kolkata,39,Premium,10407,Completed,user1239@example.com,user1239,2026-06-13 02:13:00,17,9642
1049,2026-01-26,South,Books,6813,Chennai,28,Premium,9639,,user1049@example.com,user1049,2026-01-26 18:22:00,15,6813
1359,2026-06-20,West,Electronics,3233,Mumbai,51,Basic,8568,Pending,user1359@example.com,user1359,2026-06-20 11:57:00,11,3233
1281,2026-03-25,East,Groceries,7554,Pune,54,Premium,9526,Pending,user1281@example.com,user1281,2026-03-25 23:16:00,12,7554
1231,2026-04-25,West,Electronics,1067,Bengaluru,54,Premium,8780,Cancelled,,user1231,2026-04-25 06:54:00,11,1067
1011,2026-06-26,East,Books,8876,Mumbai,22,Premium,7842,Pending,user1011@example.com,user1011,2026-06-26 18:15:00,8,8876
1131,2026-03-18,North,Books,7050,Chennai,20,Basic,8205,,user1131@example.com,user1131,2026-03-18 18:52:00,4,7050
1304,2026-06-14,East,Electronics,9941,Kolkata,21,Premium,5778,,user1304@example.com,user1304,2026-06-14 07:47:00,20,9941
1005,2026-06-12,West,Electronics,5493,Hyderabad,36,Premium,5654,Pending,user1005@example.com,user1005,2026-06-12 12:28:00,20,5493
1294,2026-05-10,North,Clothing,7576,Bengaluru,41,Premium,2465,Completed,user1294@example.com,user1294,2026-05-10 17:25:00,9,7576
1043,2026-04-13,West,Clothing,2709,Ahmedabad,51,Premium,8293,Pending,user1043@example.com,user1043,2026-04-13 16:15:00,8,2709
1036,2026-03-10,West,Furniture,9937,Delhi,23,Basic,7239,Cancelled,user1036@example.com,user1036,2026-03-10 20:01:00,10,9937
1086,2026-03-31,West,Books,2889,Ahmedabad,18,Premium,3571,Pending,user1086@example.com,user1086,2026-03-31 03:47:00,2,2889
1124,2026-06-08,South,Furniture,725,Pune,60,Premium,5299,,,user1124,2026-06-08 17:13:00,7,725
1279,2026-05-14,East,Books,8413,Mumbai,60,Premium,6470,Completed,user1279@example.com,user1279,2026-05-14 06:50:00,20,8413
1138,2026-01-14,West,Electronics,1591,Kolkata,58,Basic,11162,Completed,,user1138,2026-01-14 20:24:00,8,1591
1194,2026-05-11,North,Furniture,8440,Delhi,27,Premium,8502,Completed,,user1194,2026-05-11 09:21:00,16,8440
1201,2026-02-10,North,Furniture,6265,Pune,56,Basic,4169,Cancelled,user1201@example.com,user1201,2026-02-10 12:56:00,1,6265
1284,2026-03-13,South,Clothing,6099,Kolkata,58,Premium,1738,Pending,user1284@example.com,user1284,2026-03-13 13:19:00,20,6099
1168,2026-04-25,South,Clothing,2770,Chennai,24,Basic,11580,Pending,user1168@example.com,user1168,2026-04-25 04:41:00,19,2770
1080,2026-03-23,North,Books,9232,Delhi,27,Basic,,Cancelled,user1080@example.com,user1080,2026-03-23 13:19:00,15,9232
1381,2026-06-13,East,Clothing,3579,Delhi,24,Premium,729,Cancelled,user1381@example.com,user1381,2026-06-13 19:14:00,8,3579
1351,2026-01-07,East,Electronics,8308,Mumbai,48,Basic,11965,Pending,user1351@example.com,user1351,2026-01-07 04:10:00,7,8308
1115,2026-01-09,West,Electronics,4921,Kolkata,30,Premium,3651,Pending,user1115@example.com,user1115,2026-01-09 19:31:00,11,4921
1234,2026-03-05,West,Groceries,1185,Kolkata,36,Basic,10318,Completed,user1234@example.com,user1234,2026-03-05 01:56:00,8,1185
1265,2026-05-18,West,Electronics,9637,Kolkata,49,Premium,3410,,user1265@example.com,user1265,2026-05-18 09:29:00,6,9637
1216,2026-03-17,North,Books,2830,Ahmedabad,57,Basic,1781,Completed,user1216@example.com,user1216,2026-03-17 22:34:00,5,2830
1201,2026-04-16,East,Groceries,908,Mumbai,45,Premium,7749,Cancelled,user1201@example.com,user1201,2026-04-16 22:50:00,6,908
1367,2026-02-01,North,Electronics,7862,Pune,21,Basic,8683,Pending,user1367@example.com,user1367,2026-02-01 05:58:00,11,7862
1289,2026-06-18,South,Clothing,2869,Mumbai,19,Basic,5347,,user1289@example.com,user1289,2026-06-18 04:12:00,1,2869
1318,2026-03-06,North,Groceries,8653,Ahmedabad,50,Premium,10261,Pending,user1318@example.com,user1318,2026-03-06 14:26:00,15,8653
1040,2026-06-03,North,Clothing,9467,Bengaluru,55,Premium,1101,Pending,user1040@example.com,user1040,2026-06-03 04:54:00,2,9467
1341,2026-05-28,East,Furniture,1936,Hyderabad,22,Basic,3220,Cancelled,user1341@example.com,user1341,2026-05-28 19:36:00,18,1936
1090,2026-04-27,East,Electronics,2025,Bengaluru,36,Basic,6508,,user1090@example.com,user1090,2026-04-27 15:08:00,4,2025
1355,2026-03-12,East,Books,7279,Chennai,60,Premium,,Completed,user1355@example.com,user1355,2026-03-12 16:05:00,16,7279
1370,2026-06-26,East,Groceries,5685,Bengaluru,49,Basic,2425,,user1370@example.com,user1370,2026-06-26 15:51:00,6,5685
1312,2026-03-01,East,Clothing,525,Delhi,17,Basic,10547,Pending,user1312@example.com,user1312,2026-03-01 13:02:00,11,525
1179,2026-05-24,South,Electronics,3796,Bengaluru,32,Premium,5342,Cancelled,user1179@example.com,user1179,2026-05-24 10:21:00,13,3796
1370,2026-05-26,North,Clothing,3678,Pune,37,Basic,,Pending,user1370@example.com,user1370,2026-05-26 17:57:00,11,3678
1236,2026-04-16,North,Books,5404,Pune,51,Premium,3712,Cancelled,user1236@example.com,user1236,2026-04-16 11:04:00,5,5404
1143,2026-01-08,East,Groceries,9253,Mumbai,52,Basic,3370,Completed,user1143@example.com,user1143,2026-01-08 22:54:00,11,9253
1363,2026-01-09,East,Groceries,1922,Ahmedabad,31,Basic,7704,Pending,user1363@example.com,user1363,2026-01-09 11:50:00,2,1922
1398,2026-02-21,North,Groceries,8790,Hyderabad,46,Premium,3416,,user1398@example.com,user1398,2026-02-21 10:09:00,4,8790
1264,2026-06-23,South,Clothing,1098,Ahmedabad,40,Premium,367,Completed,user1264@example.com,user1264,2026-06-23 02:21:00,15,1098
1023,2026-01-27,East,Electronics,9962,Bengaluru,56,Premium,5557,Pending,user1023@example.com,user1023,2026-01-27 14:42:00,4,9962
1139,2026-02-08,South,Furniture,2375,Hyderabad,55,Premium,3684,Cancelled,user1139@example.com,user1139,2026-02-08 22:51:00,10,2375
1293,2026-03-04,South,Electronics,5601,Pune,50,Basic,1131,Completed,user1293@example.com,user1293,2026-03-04 03:24:00,2,5601
1044,2026-04-20,West,Clothing,7804,Pune,35,Basic,3546,Completed,user1044@example.com,user1044,2026-04-20 14:36:00,5,7804
1047,2026-06-28,West,Electronics,7964,Bengaluru,59,Basic,8009,Pending,user1047@example.com,user1047,2026-06-28 08:58:00,12,7964
1200,2026-02-16,East,Furniture,7926,Ahmedabad,17,Premium,8087,Cancelled,user1200@example.com,user1200,2026-02-16 09:49:00,12,7926
1309,2026-05-28,South,Books,2186,Kolkata,22,Basic,9411,Cancelled,user1309@example.com,user1309,2026-05-28 13:15:00,20,2186
1124,2026-05-21,South,Groceries,6788,Delhi,37,Premium,11671,,user1124@example.com,user1124,2026-05-21 10:34:00,8,6788
1088,2026-06-19,North,Books,8472,Delhi,53,Basic,5630,Completed,user1088@example.com,user1088,2026-06-19 12:04:00,20,8472
1055,2026-06-25,West,Furniture,8598,Hyderabad,21,Premium,2576,Completed,user1055@example.com,user1055,2026-06-25 14:34:00,10,8598
1199,2026-06-07,West,Clothing,3869,Pune,35,Basic,7422,Completed,user1199@example.com,user1199,2026-06-07 16:25:00,5,3869
1150,2026-01-16,East,Books,1370,Hyderabad,51,Basic,2097,Completed,user1150@example.com,user1150,2026-01-16 12:40:00,11,1370
1364,2026-04-08,West,Groceries,7630,Chennai,58,Premium,8080,Pending,user1364@example.com,user1364,2026-04-08 11:53:00,14,7630
1078,2026-03-15,South,Clothing,690,Delhi,57,Premium,2659,,user1078@example.com,user1078,2026-03-15 04:41:00,14,690
1233,2026-06-28,West,Books,3445,Ahmedabad,48,Basic,9344,,user1233@example.com,user1233,2026-06-28 19:00:00,19,3445
1255,2026-03-02,East,Groceries,9448,Pune,18,Premium,9608,Cancelled,user1255@example.com,user1255,2026-03-02 22:05:00,5,9448
1373,2026-05-15,East,Groceries,8969,Delhi,49,Premium,4317,Completed,user1373@example.com,user1373,2026-05-15 18:19:00,20,8969
1027,2026-03-29,North,Groceries,7938,Ahmedabad,52,Basic,7197,Cancelled,user1027@example.com,,2026-03-29 19:47:00,10,7938
1372,2026-05-25,East,Electronics,8252,Mumbai,52,Premium,11053,Completed,user1372@example.com,user1372,2026-05-25 16:04:00,9,8252
1129,2026-02-03,East,Furniture,4709,Hyderabad,23,Premium,9995,,user1129@example.com,user1129,2026-02-03 22:15:00,16,4709
1092,2026-05-16,North,Furniture,1882,Mumbai,54,Premium,8425,,user1092@example.com,user1092,2026-05-16 20:10:00,7,1882
1295,2026-03-30,North,Furniture,2400,Hyderabad,26,Basic,6833,Cancelled,user1295@example.com,user1295,2026-03-30 17:14:00,13,2400
1349,2026-06-30,West,Groceries,4802,Mumbai,49,Basic,494,,user1349@example.com,user1349,2026-06-30 16:43:00,2,4802
